"","X.1","X","Year","Area","Street"
"4317",4317,4317,2012,"Dudley","Birmingham Str.  Stourbridge"
"4318",4318,4318,2012,"Dudley","Bridfgnorth Str.  Stourbridge"
"4319",4319,4319,2012,"Dudley","Brierley Hill High Str."
"4320",4320,4320,2012,"Dudley","Bus Station Dudley"
"4321",4321,4321,2012,"Dudley","Bus Station  Merry Hill Centre"
"4322",4322,4322,2012,"Dudley","Castle Hill  Dudley"
"4323",4323,4323,2012,"Dudley","Castle Hill  Dudley"
"4324",4324,4324,2012,"Dudley","Charles Ave"
"4325",4325,4325,2012,"Dudley","Church St  B Hill"
"4326",4326,4326,2012,"Dudley","Church St  Stourbridge"
"4327",4327,4327,2012,"Dudley","Cinder Bank Dudley"
"4328",4328,4328,2012,"Dudley","Clifton Ph Sedgley"
"4329",4329,4329,2012,"Dudley","Clydesdale Tower"
"4330",4330,4330,2012,"Dudley","Cobden Str."
"4331",4331,4331,2012,"Dudley","Corbett Crescent Stourbridge"
"4332",4332,4332,2012,"Dudley","Coventry Str."
"4333",4333,4333,2012,"Dudley","Delph Rd  B Hill"
"4334",4334,4334,2012,"Dudley","Dingle Str. Dudley"
"4335",4335,4335,2012,"Dudley","Dudley Bus Station"
"4336",4336,4336,2012,"Dudley","Dudley High Str."
"4337",4337,4337,2012,"Dudley","Dudley Police Station"
"4338",4338,4338,2012,"Dudley","Envill Str.   Stourbridge"
"4339",4339,4339,2012,"Dudley","Enville Str. Stourbridge"
"4340",4340,4340,2012,"Dudley","Front Office Brierley Hill Police Station"
"4341",4341,4341,2012,"Dudley","Gaimage Str."
"4342",4342,4342,2012,"Dudley","Hagley Str."
"4343",4343,4343,2012,"Dudley","Hagley Str. Stourbridge"
"4344",4344,4344,2012,"Dudley","Halesowen Bus Station"
"4345",4345,4345,2012,"Dudley","Halesowen Bus Station"
"4346",4346,4346,2012,"Dudley","Halesowen Police Station"
"4347",4347,4347,2012,"Dudley","Hall Str. Dudley"
"4348",4348,4348,2012,"Dudley","Harvester  Hagley Str."
"4349",4349,4349,2012,"Dudley","High  Str.   Brierley Hill"
"4350",4350,4350,2012,"Dudley","High St Bhill"
"4351",4351,4351,2012,"Dudley","High St Dudley"
"4352",4352,4352,2012,"Dudley","High St Stourbridge"
"4353",4353,4353,2012,"Dudley","High St Stourbridge"
"4354",4354,4354,2012,"Dudley","High St  B Hill"
"4355",4355,4355,2012,"Dudley","High St  Lye"
"4356",4356,4356,2012,"Dudley","High St  Stourbridge"
"4357",4357,4357,2012,"Dudley","High St  Stourbridge"
"4358",4358,4358,2012,"Dudley","High St  Stourbridge"
"4359",4359,4359,2012,"Dudley","High St  Stourbridge"
"4360",4360,4360,2012,"Dudley","High St  Stourbridge"
"4361",4361,4361,2012,"Dudley","High St  Stourbridge"
"4362",4362,4362,2012,"Dudley","High St  Stourbridge"
"4363",4363,4363,2012,"Dudley","High St  Stourbridge"
"4364",4364,4364,2012,"Dudley","High Str."
"4365",4365,4365,2012,"Dudley","High Str."
"4366",4366,4366,2012,"Dudley","High Str."
"4367",4367,4367,2012,"Dudley","High Str."
"4368",4368,4368,2012,"Dudley","High Str."
"4369",4369,4369,2012,"Dudley","High Str.   Stourbridge"
"4370",4370,4370,2012,"Dudley","High Str.   Stourbridge"
"4371",4371,4371,2012,"Dudley","High Str.   Stourbridge"
"4372",4372,4372,2012,"Dudley","High Str. Brierley Hill"
"4373",4373,4373,2012,"Dudley","High Str. Brierley Hill"
"4374",4374,4374,2012,"Dudley","High Str. Brierley Hill"
"4375",4375,4375,2012,"Dudley","High Str. Stourbridge"
"4376",4376,4376,2012,"Dudley","High Str. Stourbridge"
"4377",4377,4377,2012,"Dudley","High Str. Stourbridge"
"4378",4378,4378,2012,"Dudley","High Str. Stourbridge"
"4379",4379,4379,2012,"Dudley","High Str. Stourbridge"
"4380",4380,4380,2012,"Dudley","High Str.  Dudley"
"4381",4381,4381,2012,"Dudley","High Str.  Lye"
"4382",4382,4382,2012,"Dudley","High Str.  Lye "
"4383",4383,4383,2012,"Dudley","High Str.  Stourbridge"
"4384",4384,4384,2012,"Dudley","High Str.  Stourbridge"
"4385",4385,4385,2012,"Dudley","High Str.  Stourbridge"
"4386",4386,4386,2012,"Dudley","High Str.  Stourbridge"
"4387",4387,4387,2012,"Dudley","Highland Str.  Dudley"
"4388",4388,4388,2012,"Dudley","Hill Str.  Brierley Hill"
"4389",4389,4389,2012,"Dudley","Hillside Rd"
"4390",4390,4390,2012,"Dudley","Home Address"
"4391",4391,4391,2012,"Dudley","Level Str.   Brierley Hill"
"4392",4392,4392,2012,"Dudley","Lye High Str."
"4393",4393,4393,2012,"Dudley","Malvern Crescent"
"4394",4394,4394,2012,"Dudley","Market St  Kford"
"4395",4395,4395,2012,"Dudley","Merry Hill"
"4396",4396,4396,2012,"Dudley","New St"
"4397",4397,4397,2012,"Dudley","New St Dudley"
"4398",4398,4398,2012,"Dudley","New St Dudley"
"4399",4399,4399,2012,"Dudley","New Str.  Dudley"
"4400",4400,4400,2012,"Dudley","North Str.  Dudley"
"4401",4401,4401,2012,"Dudley","Norton Str."
"4402",4402,4402,2012,"Dudley","Oakfield Str. Wollescote"
"4403",4403,4403,2012,"Dudley","Os Bhps"
"4404",4404,4404,2012,"Dudley","Overend Rd"
"4405",4405,4405,2012,"Dudley","Park Str. Netherton"
"4406",4406,4406,2012,"Dudley","Pedmore Str. Lye"
"4407",4407,4407,2012,"Dudley","Quarry Bank High Str."
"4408",4408,4408,2012,"Dudley","Queens Way Halesowen"
"4409",4409,4409,2012,"Dudley","Springfield Rd  Blackheath"
"4410",4410,4410,2012,"Dudley","St Michaels Str. West Bromwich"
"4411",4411,4411,2012,"Dudley","Stourbridge High St"
"4412",4412,4412,2012,"Dudley","Stourbridge High Str."
"4413",4413,4413,2012,"Dudley","Stourbridge High Str."
"4414",4414,4414,2012,"Dudley","Stourbridge High Str."
"4415",4415,4415,2012,"Dudley","Stourbridge High Str."
"4416",4416,4416,2012,"Dudley","Stourbridge High Str."
"4417",4417,4417,2012,"Dudley","Stourbridge Town Centre"
"4418",4418,4418,2012,"Dudley","Sunderland Drive Amblecote"
"4419",4419,4419,2012,"Dudley","Sunderland Drive Amblecote"
"4420",4420,4420,2012,"Dudley","Sunderland Drive Amblecote"
"4421",4421,4421,2012,"Dudley","Sunderland Drive Amblecote"
"4422",4422,4422,2012,"Dudley","The Forge  Cradley Heath"
"4423",4423,4423,2012,"Dudley","Tower St  Dudley"
"4424",4424,4424,2012,"Dudley","Tower Str.  Dudley"
"4425",4425,4425,2012,"Dudley","Trident Centre  Dudley"
"4426",4426,4426,2012,"Dudley","Wolverhampton Str. Dudley"
"4427",4427,4427,2012,"Dudley","Worcester St  Stourbridge"
"4428",4428,4428,2012,"Dudley","Worcester St  Stourbridge"
"4429",4429,4429,2012,"Dudley","Worcester St  Stourbridge"
"4430",4430,4430,2012,"Dudley","Worcester St  Stourbridge"
"4431",4431,4431,2012,"Dudley","Worcester St  Stourbridge"
"4432",4432,4432,2012,"Solihull","Anchor Lane"
"4433",4433,4433,2012,"Solihull","Apres Solihull Town Centre"
"4434",4434,4434,2012,"Solihull","Aspen Dr Cwtc"
"4435",4435,4435,2012,"Solihull","Bham International"
"4436",4436,4436,2012,"Solihull","Bham International"
"4437",4437,4437,2012,"Solihull","Bhx"
"4438",4438,4438,2012,"Solihull","Bhx"
"4439",4439,4439,2012,"Solihull","Bhx"
"4440",4440,4440,2012,"Solihull","Bhx       Terminal 1"
"4441",4441,4441,2012,"Solihull","Birch Croft"
"4442",4442,4442,2012,"Solihull","Birmingham Airport"
"4443",4443,4443,2012,"Solihull","Birmingham International  Airport"
"4444",4444,4444,2012,"Solihull","Blossomfield Str.  Solihull"
"4445",4445,4445,2012,"Solihull","Boldmere Gate"
"4446",4446,4446,2012,"Solihull","Bosworth Drive"
"4447",4447,4447,2012,"Solihull","Bp Warwick Rd Olton"
"4448",4448,4448,2012,"Solihull","Bradford Str.  Castle Brom"
"4449",4449,4449,2012,"Solihull","Burges"
"4450",4450,4450,2012,"Solihull","Burges"
"4451",4451,4451,2012,"Solihull","Campden Green"
"4452",4452,4452,2012,"Solihull","Chapelhouse Rd"
"4453",4453,4453,2012,"Solihull","Chester Rd"
"4454",4454,4454,2012,"Solihull","Chester Rd"
"4455",4455,4455,2012,"Solihull","Chester Rd"
"4456",4456,4456,2012,"Solihull","Chester Str.  Castlebromwich"
"4457",4457,4457,2012,"Solihull","Chester Str.  Kingshurst"
"4458",4458,4458,2012,"Solihull","Churchill Str.  Solihull"
"4459",4459,4459,2012,"Solihull","Clopton Crescent"
"4460",4460,4460,2012,"Solihull","Clopton Crescent"
"4461",4461,4461,2012,"Solihull","Cooks Lane  Chelmsley Wood"
"4462",4462,4462,2012,"Solihull","Drury Lane"
"4463",4463,4463,2012,"Solihull","Drury Lane  Solihull "
"4464",4464,4464,2012,"Solihull","Farthings Ph   Green Lane"
"4465",4465,4465,2012,"Solihull","Forth Drive  Chelmsley Wood"
"4466",4466,4466,2012,"Solihull","Glebe Str.  Solihull"
"4467",4467,4467,2012,"Solihull","Green Lane   Shirley"
"4468",4468,4468,2012,"Solihull","Greville Pub  Solihull  Birmingham"
"4469",4469,4469,2012,"Solihull","Harvester Pub Solihull"
"4470",4470,4470,2012,"Solihull","Heaton Rd Solihull"
"4471",4471,4471,2012,"Solihull","Helmsford Drive"
"4472",4472,4472,2012,"Solihull","Helmswood Drive"
"4473",4473,4473,2012,"Solihull","High St Knowle"
"4474",4474,4474,2012,"Solihull","High St Solihull"
"4475",4475,4475,2012,"Solihull","High St Solihull"
"4476",4476,4476,2012,"Solihull","High St Solihull"
"4477",4477,4477,2012,"Solihull","High St Solihull"
"4478",4478,4478,2012,"Solihull","High St  Solihull"
"4479",4479,4479,2012,"Solihull","High St  Solihull"
"4480",4480,4480,2012,"Solihull","High St  Solihull"
"4481",4481,4481,2012,"Solihull","High Str."
"4482",4482,4482,2012,"Solihull","High Str."
"4483",4483,4483,2012,"Solihull","High Str."
"4484",4484,4484,2012,"Solihull","High Str."
"4485",4485,4485,2012,"Solihull","High Str."
"4486",4486,4486,2012,"Solihull","High Str.  Os Hogs Head"
"4487",4487,4487,2012,"Solihull","High Str.   Solihull"
"4488",4488,4488,2012,"Solihull","High Str. Solihull"
"4489",4489,4489,2012,"Solihull","High Str. Solihull"
"4490",4490,4490,2012,"Solihull","High Str. Solihull"
"4491",4491,4491,2012,"Solihull","High Str.  Solihull"
"4492",4492,4492,2012,"Solihull","Homer Str."
"4493",4493,4493,2012,"Solihull","Homer Str."
"4494",4494,4494,2012,"Solihull","Homer Str. Solihull"
"4495",4495,4495,2012,"Solihull","Hurst Lane North J W Green Lane"
"4496",4496,4496,2012,"Solihull","Kilcote Str.  Shirley"
"4497",4497,4497,2012,"Solihull","Knowle Park"
"4498",4498,4498,2012,"Solihull","Lode Lane  Solihull  Birmingham"
"4499",4499,4499,2012,"Solihull","London Str."
"4500",4500,4500,2012,"Solihull","M42"
"4501",4501,4501,2012,"Solihull","Mc Donalds High St Solihull"
"4502",4502,4502,2012,"Solihull","Mell Square"
"4503",4503,4503,2012,"Solihull","Mortons  Dickens Heath  Solihull"
"4504",4504,4504,2012,"Solihull","Nec"
"4505",4505,4505,2012,"Solihull","O S Bangor House  Forth Drive  Chelmsley Wood"
"4506",4506,4506,2012,"Solihull","O S Hoggs Head Ph  Poplar Str.  Solihull"
"4507",4507,4507,2012,"Solihull","O S Hoggs Head Poplar Way Solihull"
"4508",4508,4508,2012,"Solihull","O S Kings High St  Solihull"
"4509",4509,4509,2012,"Solihull","O S Kings  Solihull"
"4510",4510,4510,2012,"Solihull","O S Langley Hall Social Club  Langley Hall Rd  Olton"
"4511",4511,4511,2012,"Solihull","O S Touchwood Centre Poplar Str. Solihull"
"4512",4512,4512,2012,"Solihull","Olton Railway Station"
"4513",4513,4513,2012,"Solihull","Olton Tavern"
"4514",4514,4514,2012,"Solihull","Os Assembly Rooms  Poplar Str.  Solihull"
"4515",4515,4515,2012,"Solihull","Os Masons Ph  High Str. Solihull"
"4516",4516,4516,2012,"Solihull","Os Solihull Hospital"
"4517",4517,4517,2012,"Solihull","Os Solihull Hospital"
"4518",4518,4518,2012,"Solihull","Os Solihull Hospital"
"4519",4519,4519,2012,"Solihull","Outside The Waterside Bar"
"4520",4520,4520,2012,"Solihull","Pine Square Chelsmley Wood"
"4521",4521,4521,2012,"Solihull","Plume Of Feathers Public House  Stratford Str.  Shirley"
"4522",4522,4522,2012,"Solihull","Poplar Ave.  Solihull "
"4523",4523,4523,2012,"Solihull","Poplar Rd"
"4524",4524,4524,2012,"Solihull","Poplar Rd Solihull"
"4525",4525,4525,2012,"Solihull","Poplar Rd Solihull Town Cebtre"
"4526",4526,4526,2012,"Solihull","Poplar Rd Solihull Town Centre"
"4527",4527,4527,2012,"Solihull","Poplar Rd Town Centre Solihull"
"4528",4528,4528,2012,"Solihull","Poplar Rd  Solihull"
"4529",4529,4529,2012,"Solihull","Poplar Str."
"4530",4530,4530,2012,"Solihull","Poplar Str."
"4531",4531,4531,2012,"Solihull","Poplar Str."
"4532",4532,4532,2012,"Solihull","Poplar Str."
"4533",4533,4533,2012,"Solihull","Poplar Str."
"4534",4534,4534,2012,"Solihull","Poplar Str."
"4535",4535,4535,2012,"Solihull","Poplar Str. Solihull"
"4536",4536,4536,2012,"Solihull","Poplar Str. Solihull"
"4537",4537,4537,2012,"Solihull","Poplar Str. Solihull"
"4538",4538,4538,2012,"Solihull","Poplar Str.  Solihull"
"4539",4539,4539,2012,"Solihull","Poplar Str.  Solihull"
"4540",4540,4540,2012,"Solihull","Poplar Str.  Solihull"
"4541",4541,4541,2012,"Solihull","Poplar Str.  Solihull"
"4542",4542,4542,2012,"Solihull","Poplar Way "
"4543",4543,4543,2012,"Solihull","Ppoplar Str."
"4544",4544,4544,2012,"Solihull","Premier Inn  Stratford Str."
"4545",4545,4545,2012,"Solihull","Radlow Crescent  Marston Green"
"4546",4546,4546,2012,"Solihull","Ramada Hotel"
"4547",4547,4547,2012,"Solihull","Rover Drive"
"4548",4548,4548,2012,"Solihull","Rover Drive"
"4549",4549,4549,2012,"Solihull","Saddlers Arms"
"4550",4550,4550,2012,"Solihull","Shirral Grove"
"4551",4551,4551,2012,"Solihull","Solihull High Str."
"4552",4552,4552,2012,"Solihull","Solihull High Str."
"4553",4553,4553,2012,"Solihull","Solihull Town Centre"
"4554",4554,4554,2012,"Solihull","Solihull Town Centre"
"4555",4555,4555,2012,"Solihull","Solihull Town Centre"
"4556",4556,4556,2012,"Solihull","Solihull Town Centre"
"4557",4557,4557,2012,"Solihull","Station Rd Solihull"
"4558",4558,4558,2012,"Solihull","Station Str."
"4559",4559,4559,2012,"Solihull","Station Str."
"4560",4560,4560,2012,"Solihull","Station Str. Solihull"
"4561",4561,4561,2012,"Solihull","Station Str.  Solihull "
"4562",4562,4562,2012,"Solihull","Stratford Str."
"4563",4563,4563,2012,"Solihull","Stratford Str. Shirley"
"4564",4564,4564,2012,"Solihull","The Bear At Berkswell"
"4565",4565,4565,2012,"Solihull","The Cresent Solihull"
"4566",4566,4566,2012,"Solihull","The Radleys"
"4567",4567,4567,2012,"Solihull","Three Horseshoes  Sheldon"
"4568",4568,4568,2012,"Solihull","Touchwood Centre"
"4569",4569,4569,2012,"Solihull","Warwick Str."
"4570",4570,4570,2012,"Solihull","Warwick Str. Olton"
"4571",4571,4571,2012,"Solihull","Warwick Str. Solihull"
"4572",4572,4572,2012,"Solihull","Widney Lane  Blossomfield Tennis Club"
"4573",4573,4573,2012,"Sandwell","Abraham Darby Public House"
"4574",4574,4574,2012,"Sandwell","All Saints Way  West Bromwich"
"4575",4575,4575,2012,"Sandwell","Arcadian       Birmingham"
"4576",4576,4576,2012,"Sandwell","Arcadian       Birmingham"
"4577",4577,4577,2012,"Sandwell","Asda Great Bridge"
"4578",4578,4578,2012,"Sandwell","Bearwood High Str."
"4579",4579,4579,2012,"Sandwell","Bearwood High Str."
"4580",4580,4580,2012,"Sandwell","Bearwood High Str."
"4581",4581,4581,2012,"Sandwell","Bearwood Rd"
"4582",4582,4582,2012,"Sandwell","Bearwood Str."
"4583",4583,4583,2012,"Sandwell","Bearwood Str."
"4584",4584,4584,2012,"Sandwell","Bet Fred  Duchess Park  West Bromwich"
"4585",4585,4585,2012,"Sandwell","Betfred  West Bromwich"
"4586",4586,4586,2012,"Sandwell","Bham Str. Stourbridge"
"4587",4587,4587,2012,"Sandwell","Birch Str.  Oldbury"
"4588",4588,4588,2012,"Sandwell","Blackheath Housing Office"
"4589",4589,4589,2012,"Sandwell","Bourne Ave.  Tipton"
"4590",4590,4590,2012,"Sandwell","Bridge St"
"4591",4591,4591,2012,"Sandwell","Bridgnorth Rd"
"4592",4592,4592,2012,"Sandwell","Brook St"
"4593",4593,4593,2012,"Sandwell","Burntree"
"4594",4594,4594,2012,"Sandwell","Cape Hill"
"4595",4595,4595,2012,"Sandwell","Carters Green  West Bromwich"
"4596",4596,4596,2012,"Sandwell","Carters Green  West Bromwich"
"4597",4597,4597,2012,"Sandwell","Carters Green  West Bromwich"
"4598",4598,4598,2012,"Sandwell","Causeway Rowley"
"4599",4599,4599,2012,"Sandwell","Chapel Str.  Oldbury"
"4600",4600,4600,2012,"Sandwell","Chip Shop  Great Bridge Tipton"
"4601",4601,4601,2012,"Sandwell","Church Str. Old Hill"
"4602",4602,4602,2012,"Sandwell","Church Str. Oldbury"
"4603",4603,4603,2012,"Sandwell","Church Str.  Oldbury"
"4604",4604,4604,2012,"Sandwell","Clairmint Str. Smethwick"
"4605",4605,4605,2012,"Sandwell","Claremont Str. Smethwick"
"4606",4606,4606,2012,"Sandwell","Clifford Str."
"4607",4607,4607,2012,"Sandwell","Collins Str.  West Bromwich"
"4608",4608,4608,2012,"Sandwell","Collins Str.  West Bromwich"
"4609",4609,4609,2012,"Sandwell","Cumberland Str. Wednesbury"
"4610",4610,4610,2012,"Sandwell","Delville Terrace"
"4611",4611,4611,2012,"Sandwell","Desi Marsla West Bromwich"
"4612",4612,4612,2012,"Sandwell","Dilshad Restaurant Oldbury Str. Blackheath"
"4613",4613,4613,2012,"Sandwell","Dudley Str."
"4614",4614,4614,2012,"Sandwell","Dudley Str. East"
"4615",4615,4615,2012,"Sandwell","Dudley Str. East Tividale"
"4616",4616,4616,2012,"Sandwell","Edward Str.  West Bromwich"
"4617",4617,4617,2012,"Sandwell","Elm Tree Way  Cradley Heath"
"4618",4618,4618,2012,"Sandwell","Forge Lane"
"4619",4619,4619,2012,"Sandwell","Front Office Smethwick"
"4620",4620,4620,2012,"Sandwell","Grange Str. Cradley"
"4621",4621,4621,2012,"Sandwell","Gregory Ave.  Weoley Castle"
"4622",4622,4622,2012,"Sandwell","H A"
"4623",4623,4623,2012,"Sandwell","Habberly Str."
"4624",4624,4624,2012,"Sandwell","Hagley Str. West"
"4625",4625,4625,2012,"Sandwell","Haig Str."
"4626",4626,4626,2012,"Sandwell","Halesowen Str.  Cradley"
"4627",4627,4627,2012,"Sandwell","Hannover Str."
"4628",4628,4628,2012,"Sandwell","Hanover Str.  Rowley Regis"
"4629",4629,4629,2012,"Sandwell","Harborne Stores Harborne"
"4630",4630,4630,2012,"Sandwell","Harborne Stores Harborne"
"4631",4631,4631,2012,"Sandwell","Hargate Arms Public House"
"4632",4632,4632,2012,"Sandwell","Hasbury Ph  Halesowen"
"4633",4633,4633,2012,"Sandwell","Hasbury Ph  Halesowen"
"4634",4634,4634,2012,"Sandwell","Hasbury Ph  Halesowen"
"4635",4635,4635,2012,"Sandwell","Henderson Way"
"4636",4636,4636,2012,"Sandwell","Hermit Str."
"4637",4637,4637,2012,"Sandwell","High St Smethwick"
"4638",4638,4638,2012,"Sandwell","High St Wb"
"4639",4639,4639,2012,"Sandwell","High St West Brom"
"4640",4640,4640,2012,"Sandwell","High St West Bromwich"
"4641",4641,4641,2012,"Sandwell","High Str. Smethwick"
"4642",4642,4642,2012,"Sandwell","High Str. Wednesbury"
"4643",4643,4643,2012,"Sandwell","High Str. West Bromwich"
"4644",4644,4644,2012,"Sandwell","High Str. Wollaston "
"4645",4645,4645,2012,"Sandwell","High Str.  Smethwick"
"4646",4646,4646,2012,"Sandwell","High Str.  Smethwick"
"4647",4647,4647,2012,"Sandwell","High Str.  Wednesbury"
"4648",4648,4648,2012,"Sandwell","High Str.  West Bromwich"
"4649",4649,4649,2012,"Sandwell","High Str.  West Bromwich"
"4650",4650,4650,2012,"Sandwell","High Str.  West Bromwich"
"4651",4651,4651,2012,"Sandwell","High Str.  West Bromwich"
"4652",4652,4652,2012,"Sandwell","High Str.  West Bromwich "
"4653",4653,4653,2012,"Sandwell","High Str.m West Brom"
"4654",4654,4654,2012,"Sandwell","Hill Top  West Bromwich"
"4655",4655,4655,2012,"Sandwell","Holiday Inn Oldbury"
"4656",4656,4656,2012,"Sandwell","Holiday Inn Oldbury"
"4657",4657,4657,2012,"Sandwell","Holly Lane"
"4658",4658,4658,2012,"Sandwell","Horseley Heath"
"4659",4659,4659,2012,"Sandwell","Horsley Heath Str."
"4660",4660,4660,2012,"Sandwell","Johnson Str."
"4661",4661,4661,2012,"Sandwell","King Str. Dudley"
"4662",4662,4662,2012,"Sandwell","Knights Quest Blackheath"
"4663",4663,4663,2012,"Sandwell","Lakeside Ph Car Park"
"4664",4664,4664,2012,"Sandwell","Littleton Str. West Bromwich"
"4665",4665,4665,2012,"Sandwell","Londonderry Lane"
"4666",4666,4666,2012,"Sandwell","Londonderry Rd"
"4667",4667,4667,2012,"Sandwell","Long Lane"
"4668",4668,4668,2012,"Sandwell","Mallen St   Oldbury"
"4669",4669,4669,2012,"Sandwell","Market Place  Dudley"
"4670",4670,4670,2012,"Sandwell","Mcdonalds Great Bridge"
"4671",4671,4671,2012,"Sandwell","Mill Hill Smethwick"
"4672",4672,4672,2012,"Sandwell","Millfields Str."
"4673",4673,4673,2012,"Sandwell","Moor Str."
"4674",4674,4674,2012,"Sandwell","Moore Str."
"4675",4675,4675,2012,"Sandwell","Newton Rd  Great Barr"
"4676",4676,4676,2012,"Sandwell","Nimth Str.  Dudley"
"4677",4677,4677,2012,"Sandwell","Nimth Str.  Dudley"
"4678",4678,4678,2012,"Sandwell","Nimth Str.  Dudley"
"4679",4679,4679,2012,"Sandwell","Nimth Str.  Dudley"
"4680",4680,4680,2012,"Sandwell","Nimth Str.  Dudley"
"4681",4681,4681,2012,"Sandwell","Nimth Str.  Dudley"
"4682",4682,4682,2012,"Sandwell","Nimth Str.  Dudley"
"4683",4683,4683,2012,"Sandwell","Nimth Str.  Dudley"
"4684",4684,4684,2012,"Sandwell","Nimth Str.  Dudley"
"4685",4685,4685,2012,"Sandwell","Nimth Str.  Dudley"
"4686",4686,4686,2012,"Sandwell","Nimth Str.  Dudley"
"4687",4687,4687,2012,"Sandwell","O S Hotel Denara   Bearwood"
"4688",4688,4688,2012,"Sandwell","Old Chapel Rd"
"4689",4689,4689,2012,"Sandwell","Oldbury Str."
"4690",4690,4690,2012,"Sandwell","Oldbury Str. Oldbury"
"4691",4691,4691,2012,"Sandwell","Peaks Str."
"4692",4692,4692,2012,"Sandwell","Pound Str.  Oldbury"
"4693",4693,4693,2012,"Sandwell","Pound Str.  Oldbury"
"4694",4694,4694,2012,"Sandwell","Powke Lane  Oldbury"
"4695",4695,4695,2012,"Sandwell","Powys Ave"
"4696",4696,4696,2012,"Sandwell","Pritchard Close"
"4697",4697,4697,2012,"Sandwell","Queens Str.  Smethwick"
"4698",4698,4698,2012,"Sandwell","Ragland Str.  Smethwick"
"4699",4699,4699,2012,"Sandwell","Reform Way"
"4700",4700,4700,2012,"Sandwell","Regent Court Smethwick"
"4701",4701,4701,2012,"Sandwell","Regent Str.  Tividale"
"4702",4702,4702,2012,"Sandwell","Rolf Str. Station"
"4703",4703,4703,2012,"Sandwell","Royal Chicken  Horsley Heath"
"4704",4704,4704,2012,"Sandwell","Samson And Lion Pub"
"4705",4705,4705,2012,"Sandwell","Sandwell Hospital"
"4706",4706,4706,2012,"Sandwell","School St"
"4707",4707,4707,2012,"Sandwell","School Str."
"4708",4708,4708,2012,"Sandwell","Sedgley Str. West"
"4709",4709,4709,2012,"Sandwell","Sedgley Str. West"
"4710",4710,4710,2012,"Sandwell","Shaftsbury Str."
"4711",4711,4711,2012,"Sandwell","Slater Str. Great Bridge"
"4712",4712,4712,2012,"Sandwell","South Bank Str."
"4713",4713,4713,2012,"Sandwell","Spon Lane  West Bromwich"
"4714",4714,4714,2012,"Sandwell","St Micheals Str. West Brom"
"4715",4715,4715,2012,"Sandwell","Stone Str."
"4716",4716,4716,2012,"Sandwell","Stourbridge High Str."
"4717",4717,4717,2012,"Sandwell","Stourbridge Str."
"4718",4718,4718,2012,"Sandwell","Stuart Str.       Rowley Regis"
"4719",4719,4719,2012,"Sandwell","Tame Rd"
"4720",4720,4720,2012,"Sandwell","Tesco Express  Selly Oak"
"4721",4721,4721,2012,"Sandwell","Tescos Burntree"
"4722",4722,4722,2012,"Sandwell","The Legends"
"4723",4723,4723,2012,"Sandwell","Upper High Str."
"4724",4724,4724,2012,"Sandwell","Vicarage Str. Smethwick"
"4725",4725,4725,2012,"Sandwell","Victoria Park  Tipton"
"4726",4726,4726,2012,"Sandwell","Victoria Suite Wimdmill Lane"
"4727",4727,4727,2012,"Sandwell","Walsall Str."
"4728",4728,4728,2012,"Sandwell","Walter St West Bromwich"
"4729",4729,4729,2012,"Sandwell","Walter Str. West Bromwich"
"4730",4730,4730,2012,"Sandwell","Waterloo Str."
"4731",4731,4731,2012,"Sandwell","West Brom High Str."
"4732",4732,4732,2012,"Sandwell","West Brom High Str."
"4733",4733,4733,2012,"Sandwell","West Brom High Str."
"4734",4734,4734,2012,"Sandwell","West Bromwich Police Station"
"4735",4735,4735,2012,"Sandwell","West Bromwich Police Statiopn"
"4736",4736,4736,2012,"Sandwell","West Park Wolverhampton"
"4737",4737,4737,2012,"Sandwell","Windmill Lane"
"4738",4738,4738,2012,"Sandwell","Windmill Lane"
"4739",4739,4739,2012,"Sandwell","Windmill Lane"
"4740",4740,4740,2012,"Walsall","Abelwell St Walsall"
"4741",4741,4741,2012,"Walsall","Abelwell Str. Walsall"
"4742",4742,4742,2012,"Walsall","Ablewell Str."
"4743",4743,4743,2012,"Walsall","Ablewell Str.  Walsall"
"4744",4744,4744,2012,"Walsall","Ablewell Str.  Walsall"
"4745",4745,4745,2012,"Walsall","Ablewell Str.  Walsall"
"4746",4746,4746,2012,"Walsall","Abu Baka Car Park Wednesbury Str."
"4747",4747,4747,2012,"Walsall","Bar Sport Bridge St"
"4748",4748,4748,2012,"Walsall","Barons Court Hotel"
"4749",4749,4749,2012,"Walsall","Beaton Close Willenhall"
"4750",4750,4750,2012,"Walsall","Bentley Lane"
"4751",4751,4751,2012,"Walsall","Bentley Lane"
"4752",4752,4752,2012,"Walsall","Bentley Lane"
"4753",4753,4753,2012,"Walsall","Bilston Str."
"4754",4754,4754,2012,"Walsall","Bilston Str."
"4755",4755,4755,2012,"Walsall","Bilston Str."
"4756",4756,4756,2012,"Walsall","Birmingham Rd Walsall"
"4757",4757,4757,2012,"Walsall","Blowwich Str."
"4758",4758,4758,2012,"Walsall","Bloxwich Lane North"
"4759",4759,4759,2012,"Walsall","Bloxwich Str."
"4760",4760,4760,2012,"Walsall","Bloxwich Str."
"4761",4761,4761,2012,"Walsall","Bloxwich Str."
"4762",4762,4762,2012,"Walsall","Blue Lane  Walsall"
"4763",4763,4763,2012,"Walsall","Bradford  Place"
"4764",4764,4764,2012,"Walsall","Bradford Place"
"4765",4765,4765,2012,"Walsall","Bradford Place"
"4766",4766,4766,2012,"Walsall","Bradford Place"
